state,date,precipitation,year,month
Maranhao,2004-03-31,388.0,2004,3
Maranhao,2004-04-30,452.9,2004,4
Maranhao,2004-05-31,183.5,2004,5
Maranhao,2004-06-30,213.1,2004,6
Maranhao,2004-07-31,233.0,2004,7
Maranhao,2004-08-31,83.9,2004,8
Maranhao,2004-09-30,1.5,2004,9
Maranhao,2004-10-31,0.0,2004,10
Maranhao,2004-11-30,3.2,2004,11
Maranhao,2004-12-31,6.6,2004,12
Maranhao,2005-01-31,33.1,2005,1
Maranhao,2005-02-28,230.8,2005,2
Maranhao,2005-03-31,350.4,2005,3
Maranhao,2005-04-30,371.4,2005,4
Maranhao,2005-05-31,219.6,2005,5
Maranhao,2005-06-30,256.5,2005,6
Maranhao,2005-07-31,166.4,2005,7
Maranhao,2005-08-31,12.8,2005,8
Maranhao,2005-09-30,0.0,2005,9
Maranhao,2005-10-31,0.2,2005,10
Maranhao,2005-11-30,4.0,2005,11
Maranhao,2005-12-31,158.1,2005,12
Maranhao,2006-01-31,189.9,2006,1
Maranhao,2006-02-28,277.5,2006,2
Maranhao,2006-03-31,369.2,2006,3
Maranhao,2006-04-30,537.3,2006,4
Maranhao,2006-05-31,536.1,2006,5
Maranhao,2006-06-30,261.9,2006,6
Maranhao,2006-07-31,63.2,2006,7
Maranhao,2006-08-31,67.0,2006,8
Maranhao,2006-09-30,2.3,2006,9
Maranhao,2006-10-31,0.0,2006,10
Maranhao,2006-11-30,9.3,2006,11
Maranhao,2006-12-31,40.5,2006,12
Maranhao,2007-01-31,16.3,2007,1
Maranhao,2007-02-28,545.1,2007,2
Maranhao,2007-03-31,457.4,2007,3
Maranhao,2007-04-30,348.6,2007,4
Maranhao,2007-05-31,286.1,2007,5
Maranhao,2007-06-30,61.4,2007,6
Maranhao,2007-07-31,136.3,2007,7
Maranhao,2007-08-31,0.2,2007,8
Maranhao,2007-09-30,2.2,2007,9
Maranhao,2007-10-31,1.0,2007,10
Maranhao,2007-11-30,2.4,2007,11
Maranhao,2007-12-31,42.0,2007,12
Maranhao,2008-01-31,124.4,2008,1
Maranhao,2008-02-29,413.5,2008,2
Maranhao,2008-03-31,584.5,2008,3
Maranhao,2008-04-30,607.0,2008,4
Maranhao,2008-05-31,314.2,2008,5
Maranhao,2008-06-30,380.0,2008,6
Maranhao,2008-07-31,104.9,2008,7
Maranhao,2008-08-31,51.4,2008,8
Maranhao,2008-09-30,0.4,2008,9
Maranhao,2008-10-31,0.4,2008,10
Maranhao,2008-11-30,0.6,2008,11
Maranhao,2008-12-31,18.5,2008,12
Maranhao,2009-01-31,375.8,2009,1
Maranhao,2009-02-28,367.2,2009,2
Maranhao,2009-03-31,565.4,2009,3
Maranhao,2009-04-30,767.1,2009,4
Maranhao,2009-05-31,467.7,2009,5
Maranhao,2009-06-30,207.6,2009,6
Maranhao,2009-07-31,71.8,2009,7
Maranhao,2009-08-31,12.3,2009,8
Maranhao,2009-09-30,0.0,2009,9
Maranhao,2009-10-31,0.0,2009,10
Maranhao,2009-11-30,2.6,2009,11
Maranhao,2009-12-31,10.3,2009,12
Maranhao,2010-01-31,108.2,2010,1
Maranhao,2010-02-28,121.5,2010,2
Maranhao,2010-03-31,316.9,2010,3
Maranhao,2010-04-30,393.7,2010,4
Maranhao,2010-05-31,377.5,2010,5
Maranhao,2010-06-30,218.3,2010,6
Maranhao,2010-07-31,105.2,2010,7
Maranhao,2010-08-31,7.0,2010,8
Maranhao,2010-09-30,0.4,2010,9
Maranhao,2010-10-31,0.0,2010,10
Maranhao,2010-11-30,16.2,2010,11
Maranhao,2010-12-31,90.7,2010,12
Maranhao,2011-01-31,490.3,2011,1
Maranhao,2011-02-28,457.4,2011,2
Maranhao,2011-03-31,430.9,2011,3
Maranhao,2011-04-30,621.7,2011,4
Maranhao,2011-05-31,310.8,2011,5
Maranhao,2011-06-30,166.8,2011,6
Maranhao,2011-07-31,128.0,2011,7
Maranhao,2011-08-31,38.7,2011,8
Maranhao,2011-09-30,0.0,2011,9
Maranhao,2011-10-31,61.6,2011,10
Maranhao,2011-11-30,6.5,2011,11
Maranhao,2011-12-31,0.6,2011,12
Maranhao,2012-01-31,102.4,2012,1
Maranhao,2012-02-29,238.1,2012,2
Maranhao,2012-03-31,331.7,2012,3
Maranhao,2012-04-30,249.5,2012,4
Maranhao,2012-05-31,86.4,2012,5
Maranhao,2012-06-30,50.8,2012,6
Maranhao,2012-07-31,60.5,2012,7
Maranhao,2012-08-31,11.2,2012,8
Maranhao,2012-09-30,0.2,2012,9
Maranhao,2012-10-31,0.0,2012,10
Maranhao,2012-11-30,1.6,2012,11
Maranhao,2012-12-31,0.8,2012,12
Maranhao,2013-01-31,60.0,2013,1
Maranhao,2013-02-28,279.4,2013,2
Maranhao,2013-03-31,319.1,2013,3
Maranhao,2013-04-30,267.8,2013,4
Maranhao,2013-05-31,186.3,2013,5
Maranhao,2013-06-30,203.4,2013,6
Maranhao,2013-07-31,203.7,2013,7
Maranhao,2013-08-31,15.0,2013,8
Maranhao,2013-09-30,4.4,2013,9
Maranhao,2013-10-31,0.8,2013,10
Maranhao,2013-11-30,13.8,2013,11
Maranhao,2013-12-31,40.5,2013,12
Maranhao,2014-01-31,149.6,2014,1
Maranhao,2014-02-28,251.0,2014,2
Maranhao,2014-03-31,161.0,2014,3
Maranhao,2014-04-30,244.3,2014,4
Maranhao,2014-05-31,760.7,2014,5
Maranhao,2014-06-30,185.5,2014,6
Maranhao,2014-07-31,44.3,2014,7
Maranhao,2014-08-31,3.8,2014,8
Maranhao,2014-09-30,0.5,2014,9
Maranhao,2014-10-31,2.2,2014,10
Maranhao,2014-11-30,1.8,2014,11
Maranhao,2014-12-31,29.2,2014,12
Maranhao,2015-01-31,30.2,2015,1
Maranhao,2015-02-28,90.7,2015,2
Maranhao,2015-03-31,425.9,2015,3
Maranhao,2015-04-30,366.5,2015,4
Maranhao,2015-05-31,399.7,2015,5
Maranhao,2015-06-30,106.7,2015,6
Maranhao,2015-07-31,75.9,2015,7
Maranhao,2015-08-31,0.0,2015,8
Maranhao,2015-09-30,0.0,2015,9
Maranhao,2015-10-31,0.0,2015,10
Maranhao,2015-11-30,0.3,2015,11
Maranhao,2015-12-31,11.3,2015,12
Maranhao,2016-01-31,204.5,2016,1
Maranhao,2016-02-29,140.8,2016,2
Maranhao,2016-03-31,362.1,2016,3
Maranhao,2016-04-30,327.4,2016,4
Maranhao,2016-05-31,264.9,2016,5
Maranhao,2016-06-30,133.4,2016,6
Maranhao,2016-07-31,52.1,2016,7
Maranhao,2016-08-31,13.4,2016,8
Maranhao,2016-09-30,1.8,2016,9
Maranhao,2016-10-31,0.0,2016,10
Maranhao,2016-11-30,0.0,2016,11
Maranhao,2016-12-31,42.9,2016,12
Maranhao,2017-01-31,380.0,2017,1
Maranhao,2017-02-28,355.4,2017,2
Maranhao,2017-03-31,442.8,2017,3
Maranhao,2017-04-30,362.1,2017,4
Maranhao,2017-05-31,329.9,2017,5
Maranhao,2017-06-30,120.6,2017,6
Maranhao,2017-07-31,201.4,2017,7
Maranhao,2017-08-31,4.8,2017,8
Maranhao,2017-09-30,0.0,2017,9
Maranhao,2017-10-31,1.2,2017,10
Maranhao,2017-11-30,0.6,2017,11
Amapa,1998-01-31,253.5,1998,1
Amapa,1998-02-28,309.3,1998,2
Amapa,1998-03-31,428.7,1998,3
Amapa,1998-04-30,287.6,1998,4
Amapa,1998-05-31,221.9,1998,5
Amapa,1998-06-30,207.2,1998,6
Amapa,1998-07-31,113.5,1998,7
Amapa,1998-08-31,88.2,1998,8
Amapa,1998-09-30,3.2,1998,9
Amapa,1998-10-31,4.1,1998,10
Amapa,1998-11-30,143.2,1998,11
Amapa,1998-12-31,214.6,1998,12
Amapa,1999-01-31,320.0,1999,1
Amapa,1999-02-28,424.5,1999,2
Amapa,1999-03-31,484.7,1999,3
Amapa,1999-04-30,357.2,1999,4
Amapa,1999-05-31,306.4,1999,5
Amapa,1999-06-30,246.5,1999,6
Amapa,1999-07-31,171.5,1999,7
Amapa,1999-08-31,147.4,1999,8
Amapa,1999-09-30,37.7,1999,9
Amapa,1999-10-31,12.9,1999,10
Amapa,1999-11-30,10.4,1999,11
Amapa,1999-12-31,188.1,1999,12
Amapa,2000-01-31,309.6,2000,1
Amapa,2000-02-29,294.1,2000,2
Amapa,2000-03-31,443.1,2000,3
Amapa,2000-04-30,362.7,2000,4
Amapa,2000-05-31,465.1,2000,5
Amapa,2000-06-30,265.5,2000,6
Amapa,2000-07-31,303.6,2000,7
Amapa,2000-08-31,88.0,2000,8
Amapa,2000-09-30,59.1,2000,9
Amapa,2000-10-31,26.6,2000,10
Amapa,2000-11-30,42.3,2000,11
Amapa,2000-12-31,42.1,2000,12
Amapa,2001-01-31,442.4,2001,1
Amapa,2001-02-28,331.8,2001,2
Amapa,2001-03-31,156.8,2001,3
Amapa,2001-04-30,271.6,2001,4
Amapa,2001-05-31,251.2,2001,5
Amapa,2001-06-30,352.2,2001,6
Amapa,2001-07-31,131.4,2001,7
Amapa,2001-08-31,24.3,2001,8
Amapa,2001-09-30,8.0,2001,9
Amapa,2001-10-31,46.3,2001,10
Amapa,2001-11-30,7.3,2001,11
Amapa,2001-12-31,90.5,2001,12
Amapa,2002-01-31,240.3,2002,1
Amapa,2002-02-28,364.7,2002,2
Amapa,2002-03-31,492.3,2002,3
Amapa,2002-04-30,383.6,2002,4
Amapa,2002-05-31,441.3,2002,5
Amapa,2002-06-30,231.4,2002,6
Amapa,2002-07-31,120.3,2002,7
Amapa,2002-08-31,59.9,2002,8
Amapa,2002-09-30,0.8,2002,9
Amapa,2002-10-31,0.8,2002,10
Amapa,2002-11-30,16.6,2002,11
Amapa,2002-12-31,136.1,2002,12
Amapa,2003-01-31,88.0,2003,1
Amapa,2003-02-28,365.3,2003,2
Amapa,2003-03-31,325.8,2003,3
Amapa,2003-04-30,274.5,2003,4
Amapa,2003-05-31,215.9,2003,5
Amapa,2003-06-30,166.7,2003,6
Amapa,2003-07-31,266.0,2003,7
Amapa,2003-08-31,20.2,2003,8
Amapa,2003-09-30,41.2,2003,9
Amapa,2003-10-31,17.2,2003,10
Amapa,2003-11-30,11.7,2003,11
Amapa,2003-12-31,128.8,2003,12
Amapa,2004-01-31,182.8,2004,1
Amapa,2004-02-29,679.2,2004,2
Amapa,2004-03-31,501.3,2004,3
Amapa,2004-04-30,356.2,2004,4
Amapa,2004-05-31,329.8,2004,5
Amapa,2004-06-30,174.9,2004,6
Amapa,2004-07-31,191.1,2004,7
Amapa,2004-08-31,146.1,2004,8
Amapa,2004-09-30,34.4,2004,9
Amapa,2004-10-31,0.4,2004,10
Amapa,2004-11-30,0.0,2004,11
Amapa,2004-12-31,105.1,2004,12
Amapa,2005-01-31,169.7,2005,1
Amapa,2005-02-28,455.8,2005,2
Amapa,2005-03-31,330.8,2005,3
Amapa,2005-04-30,282.6,2005,4
Amapa,2005-05-31,258.8,2005,5
Amapa,2005-06-30,210.4,2005,6
Amapa,2005-07-31,310.2,2005,7
Amapa,2005-08-31,116.8,2005,8
Amapa,2005-09-30,0.7,2005,9
Amapa,2005-10-31,41.6,2005,10
Amapa,2005-11-30,25.4,2005,11
Amapa,2005-12-31,388.7,2005,12
Amapa,2006-01-31,424.8,2006,1
Amapa,2006-02-28,312.5,2006,2
Amapa,2006-03-31,436.9,2006,3
Amapa,2006-04-30,203.8,2006,4
Amapa,2006-05-31,292.6,2006,5
Amapa,2006-06-30,412.6,2006,6
Amapa,2006-07-31,264.6,2006,7
Amapa,2006-08-31,100.8,2006,8
Amapa,2006-09-30,45.4,2006,9
Amapa,2006-10-31,11.0,2006,10
Amapa,2006-11-30,144.9,2006,11
Amapa,2006-12-31,170.1,2006,12
Amapa,2007-01-31,64.6,2007,1
Amapa,2007-02-28,209.8,2007,2
Amapa,2007-03-31,509.6,2007,3
Amapa,2007-04-30,550.9,2007,4
Amapa,2007-05-31,336.8,2007,5
Amapa,2007-06-30,234.9,2007,6
Amapa,2007-07-31,232.6,2007,7
Amapa,2007-08-31,165.1,2007,8
Amapa,2007-09-30,19.1,2007,9
Amapa,2007-10-31,59.5,2007,10
Amapa,2007-11-30,3.3,2007,11
Amapa,2007-12-31,309.1,2007,12
Amapa,2008-01-31,239.8,2008,1
Amapa,2008-02-29,268.7,2008,2
Amapa,2008-03-31,376.3,2008,3
Amapa,2008-04-30,334.3,2008,4
Amapa,2008-05-31,261.6,2008,5
Amapa,2008-06-30,192.1,2008,6
Amapa,2008-07-31,172.6,2008,7
Amapa,2008-08-31,30.6,2008,8
Amapa,2008-09-30,25.2,2008,9
Amapa,2008-10-31,89.7,2008,10
Amapa,2008-11-30,15.8,2008,11
Amapa,2008-12-31,346.6,2008,12
Amapa,2009-01-31,339.2,2009,1
Amapa,2009-02-28,522.7,2009,2
Amapa,2009-03-31,316.2,2009,3
Amapa,2009-04-30,363.7,2009,4
Amapa,2009-05-31,317.2,2009,5
Amapa,2009-06-30,286.2,2009,6
Amapa,2009-07-31,150.9,2009,7
Amapa,2009-08-31,67.0,2009,8
Amapa,2009-09-30,1.1,2009,9
Amapa,2009-10-31,9.2,2009,10
Amapa,2009-11-30,0.2,2009,11
Amapa,2009-12-31,134.4,2009,12
Amapa,2010-01-31,281.2,2010,1
Amapa,2010-02-28,206.9,2010,2
Amapa,2010-03-31,214.7,2010,3
Amapa,2010-04-30,401.9,2010,4
Amapa,2010-05-31,345.6,2010,5
Amapa,2010-06-30,286.7,2010,6
Amapa,2010-07-31,115.4,2010,7
Amapa,2010-08-31,155.3,2010,8
Amapa,2010-09-30,33.6,2010,9
Amapa,2010-10-31,91.8,2010,10
Amapa,2010-11-30,79.6,2010,11
Amapa,2010-12-31,202.9,2010,12
Amapa,2011-01-31,253.9,2011,1
Amapa,2011-02-28,371.6,2011,2
Amapa,2011-03-31,456.2,2011,3
Amapa,2011-04-30,242.2,2011,4
Amapa,2011-05-31,377.4,2011,5
Amapa,2011-06-30,270.0,2011,6
Amapa,2011-07-31,325.4,2011,7
Amapa,2011-08-31,95.2,2011,8
Amapa,2011-09-30,0.1,2011,9
Amapa,2011-10-31,129.7,2011,10
Amapa,2011-11-30,28.4,2011,11
Amapa,2011-12-31,7.6,2011,12
Amapa,2012-01-31,206.6,2012,1
Amapa,2012-02-29,381.6,2012,2
Amapa,2012-03-31,465.9,2012,3
Amapa,2012-04-30,273.7,2012,4
Amapa,2012-05-31,256.9,2012,5
Amapa,2012-06-30,130.2,2012,6
Amapa,2012-07-31,214.0,2012,7
Amapa,2012-08-31,77.2,2012,8
Amapa,2012-09-30,10.0,2012,9
Amapa,2012-10-31,9.6,2012,10
Amapa,2012-11-30,16.4,2012,11
Amapa,2012-12-31,111.2,2012,12
Amapa,2013-01-31,328.8,2013,1
Amapa,2013-02-28,427.4,2013,2
Amapa,2013-03-31,387.7,2013,3
Amapa,2013-04-30,516.5,2013,4
Amapa,2013-05-31,461.2,2013,5
Amapa,2013-06-30,179.7,2013,6
Amapa,2013-07-31,251.7,2013,7
Amapa,2013-08-31,160.5,2013,8
Amapa,2013-09-30,18.0,2013,9
Amapa,2013-10-31,16.3,2013,10
Amapa,2013-11-30,26.3,2013,11
Amapa,2013-12-31,78.5,2013,12
Amapa,2014-01-31,170.2,2014,1
Amapa,2014-02-28,494.1,2014,2
Amapa,2014-03-31,335.8,2014,3
Amapa,2014-04-30,452.3,2014,4
Amapa,2014-05-31,271.1,2014,5
Amapa,2014-06-30,428.9,2014,6
Amapa,2014-07-31,155.3,2014,7
Amapa,2014-08-31,91.3,2014,8
Amapa,2014-09-30,78.8,2014,9
Amapa,2014-10-31,15.6,2014,10
Amapa,2014-11-30,2.5,2014,11
Amapa,2014-12-31,32.8,2014,12
Amapa,2015-01-31,174.9,2015,1
Amapa,2015-02-28,249.7,2015,2
Amapa,2015-03-31,554.2,2015,3
Amapa,2015-04-30,584.5,2015,4
Amapa,2015-05-31,375.9,2015,5
Amapa,2015-06-30,256.7,2015,6
Amapa,2015-07-31,114.2,2015,7
Amapa,2015-08-31,85.1,2015,8
Amapa,2015-09-30,0.0,2015,9
Amapa,2015-10-31,0.0,2015,10
Amapa,2015-11-30,0.0,2015,11
Amapa,2015-12-31,26.6,2015,12
Amapa,2016-01-31,116.3,2016,1
Amapa,2016-02-29,528.2,2016,2
Amapa,2016-03-31,476.4,2016,3
Amapa,2016-04-30,491.6,2016,4
Amapa,2016-05-31,155.8,2016,5
Amapa,2016-06-30,203.0,2016,6
Amapa,2016-07-31,163.9,2016,7
Amapa,2016-08-31,53.7,2016,8
Amapa,2016-09-30,26.1,2016,9
Amapa,2016-10-31,0.2,2016,10
Amapa,2016-12-31,274.8,2016,12
Amapa,2017-01-31,219.8,2017,1
Amapa,2017-02-28,416.1,2017,2
Amapa,2017-03-31,421.1,2017,3
Amapa,2017-04-30,259.6,2017,4
Amapa,2017-05-31,214.7,2017,5
Amapa,2017-06-30,234.2,2017,6
Amapa,2017-07-31,242.1,2017,7
Amapa,2017-08-31,59.8,2017,8
Amapa,2017-09-30,70.7,2017,9
Amapa,2017-10-31,0.0,2017,10
Amapa,2017-11-30,1.3,2017,11
Rio de Janeiro,2002-05-31,99.8,2002,5
Rio de Janeiro,2002-06-30,63.8,2002,6
Rio de Janeiro,2002-07-31,21.0,2002,7
Rio de Janeiro,2002-08-31,10.6,2002,8
Rio de Janeiro,2002-09-30,88.8,2002,9
Rio de Janeiro,2002-10-31,26.0,2002,10
Rio de Janeiro,2002-11-30,144.4,2002,11
Rio de Janeiro,2002-12-31,242.8,2002,12
Rio de Janeiro,2003-01-31,250.4,2003,1
Rio de Janeiro,2003-02-28,6.4,2003,2
Rio de Janeiro,2003-03-31,257.1,2003,3
Rio de Janeiro,2003-04-30,101.3,2003,4
Rio de Janeiro,2003-05-31,45.4,2003,5
Rio de Janeiro,2003-06-30,32.9,2003,6
Rio de Janeiro,2003-07-31,19.8,2003,7
Rio de Janeiro,2003-08-31,125.2,2003,8
Rio de Janeiro,2003-09-30,80.3,2003,9
Rio de Janeiro,2003-10-31,171.4,2003,10
Rio de Janeiro,2003-11-30,228.2,2003,11
Rio de Janeiro,2003-12-31,90.4,2003,12
Rio de Janeiro,2004-01-31,113.2,2004,1
Rio de Janeiro,2004-02-29,141.5,2004,2
Rio de Janeiro,2004-03-31,66.7,2004,3
Rio de Janeiro,2004-04-30,99.5,2004,4
Rio de Janeiro,2004-05-31,45.3,2004,5
Rio de Janeiro,2004-06-30,26.5,2004,6
Rio de Janeiro,2004-07-31,166.2,2004,7
Rio de Janeiro,2004-08-31,17.1,2004,8
Rio de Janeiro,2004-09-30,14.4,2004,9
Rio de Janeiro,2004-10-31,69.7,2004,10
Rio de Janeiro,2004-11-30,168.5,2004,11
Rio de Janeiro,2004-12-31,145.0,2004,12
Rio de Janeiro,2005-01-31,180.9,2005,1
Rio de Janeiro,2005-02-28,177.8,2005,2
Rio de Janeiro,2005-03-31,141.7,2005,3
Rio de Janeiro,2005-04-30,109.7,2005,4
Rio de Janeiro,2005-05-31,83.5,2005,5
Rio de Janeiro,2005-06-30,45.1,2005,6
Rio de Janeiro,2005-07-31,80.7,2005,7
Rio de Janeiro,2005-08-31,5.7,2005,8
Rio de Janeiro,2005-09-30,129.6,2005,9
Rio de Janeiro,2005-10-31,129.8,2005,10
Rio de Janeiro,2005-11-30,150.5,2005,11
Rio de Janeiro,2005-12-31,183.1,2005,12
Rio de Janeiro,2006-01-31,225.1,2006,1
Rio de Janeiro,2006-02-28,133.4,2006,2
Rio de Janeiro,2006-03-31,56.4,2006,3
Rio de Janeiro,2006-04-30,94.0,2006,4
Rio de Janeiro,2006-05-31,98.0,2006,5
Rio de Janeiro,2006-06-30,56.8,2006,6
Rio de Janeiro,2006-07-31,22.6,2006,7
Rio de Janeiro,2006-08-31,33.1,2006,8
Rio de Janeiro,2006-09-30,91.8,2006,9
Rio de Janeiro,2006-10-31,104.3,2006,10
Rio de Janeiro,2006-11-30,165.6,2006,11
Rio de Janeiro,2006-12-31,30.6,2006,12
Rio de Janeiro,2007-01-31,58.0,2007,1
Rio de Janeiro,2007-02-28,90.0,2007,2
Rio de Janeiro,2007-03-31,7.6,2007,3
Rio de Janeiro,2007-04-30,41.2,2007,4
Rio de Janeiro,2007-05-31,103.6,2007,5
Rio de Janeiro,2007-06-30,44.3,2007,6
Rio de Janeiro,2007-07-31,40.5,2007,7
Rio de Janeiro,2007-08-31,7.2,2007,8
Rio de Janeiro,2007-09-30,13.0,2007,9
Rio de Janeiro,2007-10-31,194.1,2007,10
Rio de Janeiro,2007-11-30,126.5,2007,11
Rio de Janeiro,2007-12-31,178.8,2007,12
Rio de Janeiro,2008-01-31,117.6,2008,1
Rio de Janeiro,2008-02-29,131.7,2008,2
Rio de Janeiro,2008-03-31,173.2,2008,3
Rio de Janeiro,2008-04-30,94.5,2008,4
Rio de Janeiro,2008-05-31,57.0,2008,5
Rio de Janeiro,2008-06-30,50.4,2008,6
Rio de Janeiro,2008-07-31,43.9,2008,7
Rio de Janeiro,2008-08-31,51.6,2008,8
Rio de Janeiro,2008-09-30,86.8,2008,9
Rio de Janeiro,2008-10-31,72.9,2008,10
Rio de Janeiro,2008-11-30,197.7,2008,11
Rio de Janeiro,2008-12-31,130.7,2008,12
Rio de Janeiro,2009-01-31,211.2,2009,1
Rio de Janeiro,2009-02-28,76.9,2009,2
Rio de Janeiro,2009-03-31,114.6,2009,3
Rio de Janeiro,2009-04-30,97.2,2009,4
Rio de Janeiro,2009-05-31,51.0,2009,5
Rio de Janeiro,2009-06-30,61.4,2009,6
Rio de Janeiro,2009-07-31,62.5,2009,7
Rio de Janeiro,2009-08-31,28.9,2009,8
Rio de Janeiro,2009-09-30,86.9,2009,9
Rio de Janeiro,2009-10-31,176.7,2009,10
Rio de Janeiro,2009-11-30,132.1,2009,11
Rio de Janeiro,2009-12-31,287.5,2009,12
Rio de Janeiro,2010-01-31,287.5,2010,1
Rio de Janeiro,2010-02-28,87.3,2010,2
Rio de Janeiro,2010-03-31,325.7,2010,3
Rio de Janeiro,2010-04-30,280.4,2010,4
Rio de Janeiro,2010-05-31,45.3,2010,5
Rio de Janeiro,2010-06-30,42.7,2010,6
Rio de Janeiro,2010-07-31,79.0,2010,7
Rio de Janeiro,2010-08-31,20.9,2010,8
Rio de Janeiro,2010-09-30,36.9,2010,9
Rio de Janeiro,2010-10-31,118.5,2010,10
Rio de Janeiro,2010-11-30,67.3,2010,11
Rio de Janeiro,2010-12-31,291.6,2010,12
Rio de Janeiro,2011-01-31,78.7,2011,1
Rio de Janeiro,2011-02-28,8.5,2011,2
Rio de Janeiro,2011-03-31,100.6,2011,3
Rio de Janeiro,2011-04-30,164.5,2011,4
Rio de Janeiro,2011-05-31,118.1,2011,5
Rio de Janeiro,2011-06-30,32.7,2011,6
Rio de Janeiro,2011-07-31,16.1,2011,7
Rio de Janeiro,2011-08-31,9.3,2011,8
Rio de Janeiro,2011-09-30,40.8,2011,9
Rio de Janeiro,2011-10-31,109.8,2011,10
Rio de Janeiro,2011-11-30,93.3,2011,11
Rio de Janeiro,2011-12-31,116.1,2011,12
Rio de Janeiro,2012-01-31,220.9,2012,1
Rio de Janeiro,2012-02-29,62.8,2012,2
Rio de Janeiro,2012-03-31,84.1,2012,3
Rio de Janeiro,2012-04-30,45.4,2012,4
Rio de Janeiro,2012-05-31,128.8,2012,5
Rio de Janeiro,2012-06-30,71.1,2012,6
Rio de Janeiro,2012-07-31,26.2,2012,7
Rio de Janeiro,2012-08-31,17.9,2012,8
Rio de Janeiro,2012-09-30,87.9,2012,9
Rio de Janeiro,2012-10-31,66.4,2012,10
Rio de Janeiro,2012-11-30,93.2,2012,11
Rio de Janeiro,2012-12-31,37.0,2012,12
Rio de Janeiro,2013-01-31,334.7,2013,1
Rio de Janeiro,2013-02-28,78.1,2013,2
Rio de Janeiro,2013-03-31,228.2,2013,3
Rio de Janeiro,2013-04-30,78.4,2013,4
Rio de Janeiro,2013-05-31,68.8,2013,5
Rio de Janeiro,2013-06-30,25.3,2013,6
Rio de Janeiro,2013-07-31,101.1,2013,7
Rio de Janeiro,2013-08-31,5.6,2013,8
Rio de Janeiro,2013-09-30,62.7,2013,9
Rio de Janeiro,2013-10-31,61.1,2013,10
Rio de Janeiro,2013-11-30,111.6,2013,11
Rio de Janeiro,2013-12-31,185.6,2013,12
Rio de Janeiro,2014-01-31,58.1,2014,1
Rio de Janeiro,2014-02-28,9.1,2014,2
Rio de Janeiro,2014-03-31,80.5,2014,3
Rio de Janeiro,2014-04-30,100.4,2014,4
Rio de Janeiro,2014-05-31,26.7,2014,5
Rio de Janeiro,2014-06-30,42.7,2014,6
Rio de Janeiro,2014-07-31,87.5,2014,7
Rio de Janeiro,2014-08-31,18.1,2014,8
Rio de Janeiro,2014-09-30,29.6,2014,9
Rio de Janeiro,2014-10-31,28.4,2014,10
Rio de Janeiro,2014-11-30,59.0,2014,11
Rio de Janeiro,2014-12-31,44.9,2014,12
Rio de Janeiro,2015-01-31,39.2,2015,1
Rio de Janeiro,2015-02-28,79.3,2015,2
Rio de Janeiro,2015-03-31,158.3,2015,3
Rio de Janeiro,2015-04-30,52.7,2015,4
Rio de Janeiro,2015-05-31,64.2,2015,5
Rio de Janeiro,2015-06-30,65.5,2015,6
Rio de Janeiro,2015-07-31,11.4,2015,7
Rio de Janeiro,2015-08-31,4.1,2015,8
Rio de Janeiro,2015-09-30,81.2,2015,9
Rio de Janeiro,2015-10-31,10.6,2015,10
Rio de Janeiro,2015-11-30,162.1,2015,11
Rio de Janeiro,2015-12-31,106.8,2015,12
Rio de Janeiro,2016-01-31,171.6,2016,1
Rio de Janeiro,2016-02-29,118.3,2016,2
Rio de Janeiro,2016-03-31,205.0,2016,3
Rio de Janeiro,2016-04-30,5.7,2016,4
Rio de Janeiro,2016-05-31,53.5,2016,5
Rio de Janeiro,2016-06-30,81.7,2016,6
Rio de Janeiro,2016-07-31,1.5,2016,7
Rio de Janeiro,2016-08-31,31.2,2016,8
Rio de Janeiro,2016-09-30,40.5,2016,9
Rio de Janeiro,2016-10-31,49.8,2016,10
Rio de Janeiro,2016-11-30,164.9,2016,11
Rio de Janeiro,2016-12-31,103.8,2016,12
Rio de Janeiro,2017-01-31,48.9,2017,1
Rio de Janeiro,2017-02-28,23.0,2017,2
Rio de Janeiro,2017-03-31,90.6,2017,3
Rio de Janeiro,2017-04-30,28.0,2017,4
Acre,1998-01-31,335.5,1998,1
Acre,1998-02-28,299.4,1998,2
Acre,1998-03-31,396.7,1998,3
Acre,1998-04-30,102.7,1998,4
Acre,1998-05-31,19.0,1998,5
Acre,1998-06-30,5.0,1998,6
Acre,1998-07-31,38.6,1998,7
Acre,1998-08-31,63.0,1998,8
Acre,1998-09-30,61.6,1998,9
Acre,1998-10-31,265.6,1998,10
Acre,1998-11-30,304.8,1998,11
Acre,1998-12-31,404.2,1998,12
Acre,1999-01-31,463.6,1999,1
Acre,1999-02-28,209.1,1999,2
Acre,1999-03-31,222.2,1999,3
Acre,1999-04-30,188.5,1999,4
Acre,1999-05-31,134.3,1999,5
Acre,1999-06-30,52.7,1999,6
Acre,1999-07-31,42.8,1999,7
Acre,1999-08-31,81.4,1999,8
Acre,1999-09-30,185.5,1999,9
Acre,1999-10-31,163.2,1999,10
Acre,1999-11-30,158.7,1999,11
Acre,1999-12-31,280.2,1999,12
Acre,2000-01-31,188.8,2000,1
Acre,2000-02-29,258.4,2000,2
Acre,2000-03-31,151.2,2000,3
Acre,2000-04-30,244.6,2000,4
Acre,2000-05-31,60.2,2000,5
Acre,2000-06-30,8.9,2000,6
Acre,2000-07-31,54.2,2000,7
Acre,2000-08-31,29.4,2000,8
Acre,2000-09-30,140.1,2000,9
